hhmem_size,landuseha,yrs_grow,lead_vill,cocoa_produce_kg,cocoa_produce_main_kg,cocoa_produce_light_kg,cocoa_sell_kg,shade_why1,hhgroup_m18,hhgroup_f18,hhgroup_m17,hhgroup_f17,cocoa_price_kg,screen_sharecrop,region,district,vill,village,region.1,community_type,ethnicity,religion,hhgroup_m18.1,hhgroup_f18.1,hhgroup_m17.1,hhgroup_f17.1,femhead,econstatus,cocoa_variety_1,cocoa_variety_2,cocoa_variety_3,cocoa_variety_4,cocoa_variety_5,farm_rights_1,farm_rights_2,farm_rights_3,farm_rights_4,farm_rights_5,farm_tenure_1,farm_tenure_2,farm_tenure_3,farm_tenure_4,farm_tenure_5,noncocoa_whyno_1,noncocoa_whyno_2,noncocoa_whyno_3,noncocoa_whyno_4,noncocoa_whyno_5,farm_swamp_1,farm_swamp_2,farm_swamp_3,farm_swamp_4,farm_swamp_5,shadetree_num_1,used_fert?,used_fert_lqd?,herbicide_yn,pesticide_yn,fungicide_yn,weeding_yn,pruning_yn,cocoa_intercrop,farm_rights,disease_loss,pest_loss,replant,shadetree_yn,doc_land,noncocoa,cocoa_yn,any_farm_above_1_21,hh_head_age,hh_head_education,hh_head_birthplace,cocoa_yield_ha,cocoa_ages_0_5_weighted,cocoa_ages_6_10_weighted,cocoa_ages_11_19_weighted,cocoa_ages_20_30_weighted,cocoa_ages_31_weighted,age_weighted_total
7,1.0,6,4,160.0,80.0,80.0,80.0,1.0,,,,,1000.0,0,5,51,51047,Bossematié,5,COMPARISON,4,1.0,,,,,0,4,5,,,,,1.0,,,,,1,,,,,,,,,,2.0,,,,,3,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,44.0,3.0,0.0,160.0,20.0,0.0,0.0,80.0,0.0,100.0
12,15.0,3,0,2800.0,1600.0,1200.0,1600.0,1.0,,,,,1000.0,0,5,51,51054,Amian-Kouassikro,5,COMPARISON,0,2.0,,,,,0,6,4 5,4 5,,,,8.0,8.0,1.0,,,1,1.0,1.0,,,,,9,,,0.0,0.0,2.0,,,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,46.0,,0.0,186.66666666666663,26.413043478260867,73.58695652173914,0.0,0.0,0.0,100.0
8,5.0,2,0,325.0,195.0,130.0,195.0,1.0,,,,,900.0,0,7,75,75001,ASSE ORIé,7,COMPARISON,4,1.0,,,,,0,3,5,,,,,9.0,9.0,10.0,8.0,,1,1.0,1.0,1.0,,11,97,97,97,,0.0,0.0,0.0,0.0,,2,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,43.0,1.0,1.0,65.0,50.0,50.0,0.0,0.0,0.0,100.0
2,0.0,1,97,260.0,180.0,80.0,,,,,,,,0,4,41,41001,TEPOIBOKE,4,COMPARISON,4,1.0,,,,,0,5,5,,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,11,97,97,,,0.0,0.0,0.0,,,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,42.0,3.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0
6,0.0,1,0,600.0,400.0,200.0,,1.0,,,,,,0,4,41,41014,SEH,4,COMPARISON,0,2.0,,,,,0,5,5,5,5,5,,6.0,2.0,,,,1,1.0,2.0,2.0,4.0,97,1,97,97,97,0.0,3.0,0.0,3.0,0.0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,38.0,1.0,0.0,,44.433497536945815,25.615763546798032,29.95073891625616,0.0,0.0,100.0
8,8.0,6,7,2250.0,1950.0,300.0,1950.0,4.0,,,,,900.0,0,5,51,51005,Takima,5,COMPARISON,1,2.0,,,,,0,2,4 5,,,,,10.0,,,,,1,4.0,,,,97,97,,,,3.0,0.0,,,,4,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,64.0,1.0,0.0,281.25,10.0,20.0,30.0,40.0,0.0,100.0
5,5.5,6,0,760.0,480.0,280.0,480.0,2.0,,,,,1000.0,0,4,41,41030,SOTO,4,RESTORE,1,2.0,,,,,0,7,5,,,,,8.0,,,,,4,,,,,,,,,,0.0,,,,,4,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,48.0,,0.0,138.1818181818182,0.0,10.0,10.0,10.0,70.0,100.0
14,8.0,2,0,250.0,150.0,100.0,,,,,,,,0,4,41,41013,NIRO,4,COMPARISON,0,2.0,,,,,0,5,5,,,,,6.0,6.0,6.0,,,1,1.0,1.0,,,2,2,2,,,0.0,0.0,0.0,,,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,65.0,,0.0,31.25,50.0,50.0,0.0,0.0,0.0,100.0
4,7.5,5,0,2700.0,2000.0,700.0,,2.0,,,,,,0,4,41,41024,POUTOU,4,RESTORE,0,2.0,,,,,0,4,5,,,,,6.0,6.0,,,,4,4.0,,,,,97,,,,0.0,2.0,,,,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,60.0,,0.0,360.0,0.0,0.0,50.0,50.0,0.0,100.0
4,17.5,4,0,880.0,560.0,320.0,560.0,6.0,,,,,1000.0,0,5,51,51017,Appoisso,5,RESTORE,3,2.0,,,,,0,5,5,,,,,10.0,,,,,1,,,,,,,,,,2.0,,,,,5,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,48.0,,1.0,50.285714285714285,15.0,25.0,30.0,25.0,5.0,100.0
3,4.5,3,7,1.0,1.0,0.0,1.0,3.0,,,,,1000.0,0,7,74,74002,Montézo,7,COMPARISON,4,1.0,,,,,0,1,5 97,,,,,,,9.0,,,1,1.0,1.0,,,,97,97,,,3.0,0.0,0.0,,,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,56.0,5.0,0.0,0.2222222222222222,0.0,0.0,100.0,0.0,0.0,100.0
4,14.0,5,13,989.0,375.0,614.0,,1.0,,,,,,0,5,51,51047,Bossematié,5,COMPARISON,4,3.0,,,,,0,6,5,5,2 3,2 3,,10.0,9.0,6.0,8.0,10.0,1,1.0,1.0,1.0,1.0,,,,,97,0.0,2.0,2.0,2.0,2.0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,60.0,3.0,0.0,70.64285714285714,16.483516483516482,0.0,13.736263736263737,69.78021978021978,0.0,100.0
6,4.0,3,97,720.0,480.0,240.0,480.0,,,,,,1000.0,0,4,41,41006,TATE2,4,COMPARISON,0,1.0,,,,,0,5,5,5,,,,8.0,1.0,,,,4,4.0,,,,,2 4,,,,2.0,3.0,,,,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,39.0,,0.0,180.0,42.934782608695656,38.04347826086957,19.021739130434785,0.0,0.0,100.0
9,2.0,3,0,1300.0,800.0,500.0,,1.0,,,,,,0,7,73,73003,Affery,7,COMPARISON,4,1.0,,,,,0,8,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,3,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,68.0,3.0,1.0,650.0,0.0,50.0,50.0,0.0,0.0,100.0
9,8.0,1,0,13.0,7.0,6.0,,2.0,,,,,,0,4,41,41010,IBO2,4,COMPARISON,2,1.0,,,,,0,5,5,,,,,11.0,10.0,11.0,10.0,11.0,1,1.0,1.0,1.0,1.0,,97,97,97,97,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,55.0,3.0,0.0,1.625,100.0,0.0,0.0,0.0,0.0,100.0
5,5.5,6,5,960.0,640.0,320.0,640.0,1.0,,,,,925.0,0,5,51,51028,Ananguié,5,RESTORE,4,1.0,,,,,0,4,5,5,,,,10.0,10.0,,,,1,1.0,,,,,,,,,0.0,0.0,,,,5,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,67.0,1.0,1.0,174.54545454545453,17.22222222222222,19.444444444444446,26.666666666666668,21.11111111111111,15.555555555555555,100.00000000000001
5,6.25,4,6,700.0,500.0,200.0,,2.0,,,,,,0,5,53,53005,N'DRIKRO,5,COMPARISON,3,1.0,,,,,0,3,5,,,,,1.0,1.0,,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,2,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,47.0,1.0,1.0,112.0,10.0,0.0,90.0,0.0,0.0,100.0
6,2.0,4,1 3 5,3500.0,2800.0,700.0,,1.0,,,,,,0,7,73,73002,Adiaoukoi,7,COMPARISON,4,1.0,,,,,0,5,5,,,,,,,,,,1,,,,,,,,,,0.0,,,,,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,53.0,2.0,1.0,1750.0,0.0,25.0,75.0,0.0,0.0,100.0
9,5.5,1,0,350.0,250.0,100.0,,2.0,,,,,,0,4,41,41001,TEPOIBOKE,4,COMPARISON,3,2.0,,,,,0,5,5,5,5,,,5.0,2.0,2.0,,,1,1.0,1.0,,,,2,2,,,3.0,2.0,2.0,,,3,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,35.0,,0.0,63.63636363636363,100.0,0.0,0.0,0.0,0.0,100.0
4,2.0,2,0,100.0,50.0,50.0,,,,,,,,0,7,71,71013,BOUDEPE,7,COMPARISON,4,1.0,,,,,0,2,97,,,,,10.0,,,,,1,1.0,,,,11,97,,,,3.0,0.0,,,,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,54.0,1.0,1.0,50.0,0.0,100.0,0.0,0.0,0.0,100.0
12,11.0,6,0,2900.0,2600.0,300.0,2600.0,1.0,,,,,800.0,0,5,51,51038,Manfia,5,RESTORE,4,1.0,,,,,1,8,4,,,,,11.0,11.0,11.0,,,1,1.0,1.0,,,,97,97,,,0.0,0.0,2.0,,,3,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,59.0,,0.0,263.6363636363636,10.0,10.0,0.0,10.0,70.0,100.0
7,7.0,3,0,500.0,350.0,150.0,,2.0,,,,,,0,7,72,72005,MOBIOKOUA,7,COMPARISON,4,1.0,,,,,0,1,5,,,,,1.0,1.0,1.0,1.0,,1,1.0,1.0,1.0,,2,2,2 10,2,,3.0,3.0,3.0,3.0,,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,38.0,1.0,0.0,71.42857142857143,25.0,50.0,25.0,0.0,0.0,100.0
1,1.5,4,0,525.0,420.0,105.0,420.0,1.0,,,,,1000.0,0,5,51,51018,Kouassi-Béniékro,5,RESTORE,4,1.0,,,,,0,2,5,,,,,9.0,,,,,1,,,,,,,,,,0.0,,,,,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,56.0,5.0,0.0,350.0,15.0,25.0,28.000000000000004,32.0,0.0,100.0
5,3.0,6,13,700.0,450.0,250.0,,,,,,,,0,7,72,72005,MOBIOKOUA,7,COMPARISON,4,1.0,,,,,0,5,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,43.0,6.0,1.0,233.33333333333331,0.0,0.0,0.0,0.0,100.0,100.0
4,4.0,3,0,950.0,570.0,380.0,570.0,2.0,,,,,1000.0,0,4,41,41026,DEBLABLAI,4,RESTORE,3,1.0,,,,,0,4,2,,,,,8.0,8.0,8.0,,,4,4.0,4.0,,,,97,97,,,0.0,0.0,0.0,,,4,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,38.0,,0.0,237.5,0.0,0.0,100.0,0.0,0.0,100.0
13,2.0,6,0,250.0,250.0,0.0,,1.0,,,,,,1,7,73,73005,Ahéoua,7,COMPARISON,4,1.0,,,,,0,5,5,,,,,,,,,,1,,,,,,,,,,0.0,,,,,4,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,65.0,3.0,1.0,125.0,10.0,55.00000000000001,10.0,15.0,10.0,100.0
7,5.0,2,0,35.0,15.0,20.0,,4.0,,,,,,1,7,71,71008,Mafa-Mafou,7,RESTORE,4,1.0,,,,,0,1,97,,,,,,10.0,,,,1,1.0,,,,,11,,,,0.0,0.0,,,,4,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,61.0,5.0,1.0,7.0,20.0,80.0,0.0,0.0,0.0,100.0
8,2.0,5,13,380.0,304.0,76.0,304.0,1.0,,,,,1000.0,0,7,73,73002,Adiaoukoi,7,COMPARISON,4,3.0,,,,,0,5,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,4,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,44.0,5.0,0.0,190.0,20.0,20.0,20.0,40.0,0.0,100.0
3,2.5,6,0,630.0,385.0,245.0,385.0,1.0,,,,,900.0,0,5,51,51047,Bossematié,5,COMPARISON,4,1.0,,,,,0,3,5,,,,,,,,,,2,,,,,,,,,,0.0,,,,,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,64.0,1.0,0.0,252.0,15.0,20.0,0.0,25.0,40.0,100.0
9,5.0,6,0,1520.0,1235.0,285.0,1235.0,1.0,,,,,1000.0,0,5,51,51017,Appoisso,5,RESTORE,0,2.0,,,,,0,2,5,,,,,10.0,,,,,1,,,,,,,,,,2.0,,,,,4,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,49.0,1.0,0.0,304.0,10.0,10.0,30.0,50.0,0.0,100.0
1,2.5,3,0,140.0,105.0,35.0,105.0,1.0,,,,,1000.0,0,5,51,51018,Kouassi-Béniékro,5,RESTORE,4,1.0,,,,,0,1,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,4,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,38.0,1.0,0.0,56.0,0.0,0.0,100.0,0.0,0.0,100.0
8,5.070000171661377,6,12,1403.0,1250.0,153.0,,2.0,,,,,,0,7,72,72003,BOGUIé,7,COMPARISON,4,1.0,,,,,0,5,5,5,5,,,10.0,10.0,10.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,2,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,69.0,1.0,1.0,276.7258288948448,0.0,0.0,26.31578947368421,35.526315789473685,38.15789473684211,100.0
5,1.5,2,7 10,780.0,650.0,130.0,650.0,1.0,,,,,15.384614944458008,0,5,51,51008,Adjoumani-Kouassikro,5,COMPARISON,4,1.0,,,,,0,4,5 97,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,2,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,33.0,5.0,1.0,520.0,40.0,60.0,0.0,0.0,0.0,100.0
4,5.0,6,10,2100.0,1700.0,400.0,,4.0,,,,,,0,7,73,73004,Agbaou,7,COMPARISON,4,1.0,,,,,0,5,5,5,,,,1.0,1.0,,,,1,1.0,,,,1,,,,,0.0,2.0,,,,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,44.0,4.0,1.0,420.0,10.0,70.0,20.0,0.0,0.0,100.0
7,5.5,6,0,850.0,500.0,350.0,,2.0,,,,,,0,4,41,41030,SOTO,4,RESTORE,1,2.0,,,,,0,4,5,,,,,6.0,6.0,6.0,,,4,4.0,4.0,,,,,,,,0.0,0.0,0.0,,,4,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,58.0,,0.0,154.54545454545453,0.0,0.0,0.0,50.0,50.0,100.0
6,16.5,2,0,500.0,300.0,200.0,,1.0,,,,,,0,5,52,52001,Akakro,5,COMPARISON,3,2.0,,,,,0,5,5 97,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,4,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,69.0,,0.0,30.303030303030305,0.0,100.0,0.0,0.0,0.0,100.0
8,2.5,6,0,340.0,340.0,0.0,340.0,2.0,,,,,1000.0,1,5,51,51028,Ananguié,5,RESTORE,4,4.0,,,,,1,1,97,,,,,,,,,,2,,,,,1,,,,,3.0,,,,,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,51.0,,1.0,136.0,10.0,10.0,10.0,10.0,60.0,100.0
6,1.5,4,10,200.0,120.0,80.0,,,,,,,,0,4,41,41004,FETE,4,COMPARISON,2,1.0,,,,,0,3,2 5,,,,,1.0,,,,,1,,,,,97,,,,,0.0,,,,,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,54.0,1.0,1.0,133.33333333333334,0.0,0.0,0.0,100.0,0.0,100.0
6,3.5,3,0,2040.0,1380.0,660.0,1380.0,,,,,,1000.0,0,4,41,41017,BEOUE,4,RESTORE,0,2.0,,,,,0,7,5,,,,,11.0,,,,,4,,,,,,,,,,3.0,,,,,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,39.0,,0.0,582.8571428571429,0.0,0.0,100.0,0.0,0.0,100.0
9,8.0,3,0,12.25,7.0,5.25,7.0,,,,,,228.5714263916016,0,5,52,52001,Akakro,5,COMPARISON,0,2.0,,,,,0,5,4 5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,50.0,,1.0,1.53125,5.0,15.0,80.0,0.0,0.0,100.0
7,1.0,4,1,105.0,70.0,35.0,,6.0,,,,,,0,5,51,51011,N'Gouanda,5,COMPARISON,4,1.0,,,,,1,5,4,,,,,9.0,,,,,1,,,,,,,,,,2.0,,,,,6,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,39.0,1.0,0.0,105.0,3.0,0.0,97.0,0.0,0.0,100.0
7,7.0,3,0,900.0,600.0,300.0,,2.0,,,,,,0,4,41,41032,OLODIO,4,RESTORE,2,1.0,,,,,0,1,5,,,,,10.0,8.0,8.0,8.0,,1,1.0,1.0,1.0,,,2,2,,,2.0,3.0,2.0,3.0,,2,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,50.0,1.0,1.0,128.57142857142858,25.0,25.0,50.0,0.0,0.0,100.0
10,14.0,3,13,455.0,325.0,130.0,195.0,,,,,,1000.0,0,4,41,41010,IBO2,4,COMPARISON,2,1.0,,,,,0,5,5,5,,,,11.0,1.0,1.0,1.0,,1,1.0,1.0,1.0,,2,2,97,,,3.0,3.0,2.0,0.0,,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,53.0,1.0,1.0,32.5,17.142857142857142,72.85714285714285,10.0,0.0,0.0,99.99999999999999
4,4.0,6,0,1280.0,960.0,320.0,960.0,1.0,,,,,800.0,0,5,51,51012,Zaranou,5,COMPARISON,2,1.0,,,,,1,4,4,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,63.0,,0.0,320.0,0.0,0.0,30.0,60.0,10.0,100.0
11,4.0,3,13,170.0,100.0,70.0,,,,,,,,0,4,41,41009,DONIE,4,COMPARISON,2,4.0,,,,,0,1,5,,,,,1.0,9.0,,,,1,1.0,,,,2,2,,,,2.0,2.0,,,,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,64.0,4.0,0.0,42.5,25.0,50.0,25.0,0.0,0.0,100.0
6,4.0,5,0,560.0,420.0,140.0,420.0,1.0,,,,,1000.0,1,5,51,51018,Kouassi-Béniékro,5,RESTORE,4,2.0,,,,,0,2,5,5,,,,9.0,9.0,,,,1,1.0,,,,1,,,,,3.0,0.0,,,,3,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,51.0,1.0,1.0,140.0,17.48576850094877,31.214421252371917,25.0,15.028462998102468,11.27134724857685,100.0
9,14.0,4,97,2400.0,1600.0,800.0,,1.0,,,,,,1,4,41,41009,DONIE,4,COMPARISON,0,4.0,,,,,0,4,5,5,,,,4.0,4.0,4.0,4.0,,4,4.0,4.0,4.0,,,,,,,3.0,0.0,3.0,0.0,,5,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,40.0,,0.0,171.42857142857142,22.857142857142858,34.285714285714285,42.857142857142854,0.0,0.0,100.0
4,4.5,4,0,1260.0,810.0,450.0,810.0,,,,,,1000.0,0,4,41,41004,FETE,4,COMPARISON,0,2.0,,,,,0,4,5,,,,,8.0,,,,,4,4.0,,,,,97,,,,0.0,2.0,,,,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,45.0,,0.0,280.0,0.0,0.0,100.0,0.0,0.0,100.0
10,1.0,5,1,210.0,140.0,70.0,140.0,6.0,,,,,1000.0,0,5,51,51038,Manfia,5,RESTORE,4,1.0,,,,,0,5,4,,,,,,,,,,1,,,,,97,,,,,2.0,,,,,4,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,39.0,1.0,0.0,210.0,0.0,0.0,0.0,100.0,0.0,100.0
10,11.609999656677246,6,6 7,1800.0,1260.0,540.0,1260.0,1.0,,,,,1000.0,0,5,51,51011,N'Gouanda,5,COMPARISON,4,1.0,,,,,0,7,5,4 5,,,,9.0,10.0,10.0,,,1,1.0,1.0,,,,,97,,,0.0,2.0,2.0,,,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,48.0,1.0,1.0,155.03876427461978,12.5,40.0,40.0,2.5,5.0,100.0
7,6.5,3,0,1200.0,900.0,300.0,,1.0,,,,,,0,4,41,41024,POUTOU,4,RESTORE,0,2.0,,,,,0,3,1 5,5,,,,4.0,2.0,,,,4,4.0,4.0,,,,,97,,,0.0,0.0,3.0,,,6,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,42.0,1.0,0.0,184.6153846153846,60.0,40.0,0.0,0.0,0.0,100.0
8,11.0,4,13,770.0,560.0,210.0,560.0,1.0,,,,,1000.0,0,5,51,51027,Ahininkro,5,RESTORE,4,1.0,,,,,0,2,4 5,,,,,,,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,7,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,50.0,,1.0,70.0,5.0,25.0,70.0,0.0,0.0,100.0
9,7.5,4,0,1680.0,1280.0,400.0,1280.0,2.0,,,,,1000.0,0,4,41,41039,HANNIE,4,COMPARISON,0,1.0,,,,,0,3,2,,,,,97.0,97.0,,,,4,4.0,,,,,97,,,,3.0,3.0,,,,4,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,38.0,3.0,0.0,224.0,0.0,0.0,0.0,100.0,0.0,100.0
2,14.0,5,7,3400.0,3000.0,400.0,3000.0,,,,,,900.0,0,7,73,73004,Agbaou,7,COMPARISON,4,1.0,,,,,0,5,97,,,,,,4.0,,,,1,1.0,1.0,,,1,4 97,1,,,0.0,2.0,0.0,,,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,68.0,3.0,1.0,242.8571428571429,5.0,10.0,15.0,70.0,0.0,100.0
6,7.0,3,97,450.0,150.0,300.0,,,,,,,,0,4,41,41010,IBO2,4,COMPARISON,2,1.0,,,,,0,5,5,,,,,1.0,1.0,,,,1,1.0,,,,,,,,,0.0,0.0,,,,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,42.0,5.0,1.0,64.28571428571429,0.0,66.0,34.0,0.0,0.0,100.0
6,2.0,6,10,355.0,295.0,60.0,,1.0,,,,,,0,7,73,73004,Agbaou,7,COMPARISON,4,3.0,,,,,0,4,5,,,,,1.0,,,,,1,,,,,1 2,,,,,2.0,,,,,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,55.0,2.0,1.0,177.5,10.0,25.0,25.0,25.0,15.0,100.0
15,8.5,4,6,720.0,480.0,240.0,480.0,97.0,,,,,800.0,1,4,41,41004,FETE,4,COMPARISON,0,2.0,,,,,0,5,5,5,5,,,8.0,8.0,8.0,,,4,4.0,4.0,,,,,,,,0.0,0.0,0.0,,,3,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,53.0,,0.0,84.70588235294117,0.0,20.51282051282051,12.82051282051282,66.66666666666666,0.0,99.99999999999999
8,12.25,3,0,664.0,264.0,400.0,,,,,,,,0,6,64,64002,Kouadioukro,6,COMPARISON,4,1.0,,,,,0,5,5,,,,,9.0,1.0,1.0,,,1,1.0,1.0,,,11,,,,,0.0,0.0,0.0,,,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,50.0,,1.0,54.204081632653065,0.0,0.0,100.0,0.0,0.0,100.0
6,3.0,6,0,725.0,425.0,300.0,,1.0,,,,,,0,7,73,73005,Ahéoua,7,COMPARISON,4,3.0,,,,,0,1,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,5,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,62.0,4.0,1.0,241.66666666666663,0.0,0.0,0.0,100.0,0.0,100.0
5,1.0,1,9,500.0,300.0,200.0,,97.0,,,,,,0,4,41,41014,SEH,4,COMPARISON,0,1.0,,,,,0,2,5,,,,,,,,,,1,,,,,,,,,,3.0,,,,,4,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,40.0,,0.0,500.0,100.0,0.0,0.0,0.0,0.0,100.0
5,5.5,2,0,2000.0,1500.0,500.0,,,,,,,,0,4,41,41037,IRATO,4,COMPARISON,2,1.0,,,,,0,7,5,,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,,,97,,,0.0,0.0,3.0,,,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,61.0,,1.0,363.6363636363636,0.0,100.0,0.0,0.0,0.0,100.0
5,5.0,2,0,57.0,57.0,0.0,,97.0,,,,,,0,7,71,71013,BOUDEPE,7,COMPARISON,4,1.0,,,,,1,2,5,,,,,10.0,,,,,1,1.0,,,,,97,,,,0.0,2.0,,,,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,56.0,97.0,0.0,11.4,0.0,100.0,0.0,0.0,0.0,100.0
10,0.0,6,97,150.0,100.0,50.0,100.0,3.0,,,,,12.0,0,4,41,41008,DAHIOKE,4,COMPARISON,4,1.0,,,,,0,1,5,,,,,1.0,1.0,,,,1,1.0,,,,,97,,,,3.0,0.0,,,,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,68.0,,1.0,,0.0,0.0,0.0,100.0,0.0,100.0
4,9.0,6,0,3500.0,2700.0,800.0,,2.0,,,,,,1,4,41,41020,MAHINO2,4,RESTORE,2,1.0,,,,,0,5,2 3 5,,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,3,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,56.0,1.0,1.0,388.8888888888889,0.0,25.0,25.0,50.0,0.0,100.0
6,2.0,4,0,1300.0,975.0,325.0,975.0,2.0,,,,,1000.0,0,4,41,41020,MAHINO2,4,RESTORE,0,1.0,,,,,0,5,5,,,,,11.0,,,,,4,,,,,,,,,,0.0,,,,,2,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,40.0,,0.0,650.0,0.0,0.0,100.0,0.0,0.0,100.0
4,2.5,6,0,210.0,140.0,70.0,140.0,3.0,,,,,12.857142448425291,1,5,51,51004,Dramanekro,5,COMPARISON,3,2.0,,,,,0,5,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,59.0,,1.0,84.0,10.0,20.0,20.0,20.0,30.0,100.0
3,7.0,1,0,300.0,180.0,120.0,,,,,,,,0,4,41,41009,DONIE,4,COMPARISON,0,2.0,,,,,0,7,5,,,,,2.0,,,,,2,,,,,,,,,,0.0,,,,,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,35.0,,0.0,42.85714285714285,100.0,0.0,0.0,0.0,0.0,100.0
